adjective,comment_id,comment_score,item,parent_item,post_id
,ccn6a2n,2.0,tops,tops,1ny79x
,cf2hyho,5.0,tops,tops,1wiuhn
,cogd6ck,11.0,tops,tops,2vcaul
,cogjq69,2.0,tops,tops,2vcaul
striped,ci4qo1o,5.0,tops,tops,27ur3c
,ccmkf2v,2.0,tops,tops,1nuaq5
smart,cc8pogb,2.0,tops,tops,1mfeev
,cc8pogb,2.0,tops,tops,1mfeev
,cc8pogb,2.0,tops,tops,1mfeev
,cc8pogb,2.0,tops,tops,1mfeev
,cagwjh2,2.0,tops,tops,1g5g2h
,cagwjh2,2.0,tops,tops,1g5g2h
,cazrdtd,57.0,tops,tops,1i0hqs
,d3yq2oe,41.0,tops,tops,4mvlmu
,d3yr9ch,8.0,tops,tops,4mvlmu
,d3zlzac,2.0,tops,tops,4mvlmu
,d3zftqt,1.0,tops,tops,4mvlmu
,c5oj0l0,7.0,tops,tops,xpkxs
,c5oj0l0,7.0,tops,tops,xpkxs
nice,c5oj0l0,7.0,tops,tops,xpkxs
,c5oh6cp,4.0,tops,tops,xpkxs
,c5ol26d,3.0,tops,tops,xpkxs
,c5ol26d,3.0,tops,tops,xpkxs
,c5ol26d,3.0,tops,tops,xpkxs
cardigan,c5ol26d,3.0,tops,tops,xpkxs
,c5ol26d,3.0,tops,tops,xpkxs
silky,e1mk6bi,3.0,tops,tops,8v5pvy
purple,col0syo,2.0,tops,tops,2vubyc
white,col0syo,2.0,tops,tops,2vubyc
,d3a504g,3.0,tops,tops,4jtfas
,d3a504g,3.0,tops,tops,4jtfas
casual,cd8ef8f,2.0,tops,tops,1q1u95
,e6ql9x2,8.0,tops,tops,9jchsi
,df0me2a,3.0,tops,tops,5zmquu
nice,df0me2a,3.0,tops,tops,5zmquu
,c5sn2q5,0.0,tops,tops,y0s9f
conservative,d08hevs,146.0,tops,tops,46x2vn
,d08mj2p,10.0,tops,tops,46x2vn
,d098b7f,1.0,tops,tops,46x2vn
,dbfmfpo,8.0,shawls,scarves,5jd2ee
,dlz0kdl,4.0,shawls,scarves,6vb2gv
,e0lt7kl,3.0,shawls,scarves,8qrt07
,e0lt7kl,3.0,shawls,scarves,8qrt07
,e0ltcbq,2.0,shawls,scarves,8qrt07
,e24xiaz,14.0,shawls,scarves,8xowpq
,dbg2i0x,5.0,cardigans,sweaters,5jd2ee
,dbgbkh2,3.0,cardigans,sweaters,5jd2ee
,dbfon7j,1.0,cardigans,sweaters,5jd2ee
oversized,dbgp621,1.0,cardigans,sweaters,5jd2ee
,dbiheae,1.0,cardigans,sweaters,5jd2ee
,df95r80,1.0,cardigans,sweaters,60rrx5
,cl9vxf8,3.0,cardigans,sweaters,2j8qjg
,cenoy2z,58.0,cardigans,sweaters,1v15kq
,cenqydk,3.0,cardigans,sweaters,1v15kq
heavy,ceo74ch,2.0,cardigans,sweaters,1v15kq
,ceod7y8,2.0,cardigans,sweaters,1v15kq
,cenyckh,1.0,cardigans,sweaters,1v15kq
fluffy,cenyckh,1.0,cardigans,sweaters,1v15kq
good,c2jbz9z,1.0,cardigans,sweaters,k9mbx
light,chl5p2z,1.0,cardigans,sweaters,25v1q4
,chl5p2z,1.0,cardigans,sweaters,25v1q4
,c6mzjgo,3.0,cardigans,sweaters,11in0z
,c6mzjgo,3.0,cardigans,sweaters,11in0z
,c6msq5m,0.0,cardigans,sweaters,11in0z
other,c6msq5m,0.0,cardigans,sweaters,11in0z
,e67j63i,66.0,cardigans,sweaters,9gx7u9
,e67j4ax,83.0,cardigans,sweaters,9gx7u9
,e67ynjf,13.0,cardigans,sweaters,9gx7u9
,e67yatu,6.0,cardigans,sweaters,9gx7u9
,e68vqws,2.0,cardigans,sweaters,9gx7u9
,dlz56xk,284.0,cardigans,sweaters,6vb2gv
,dlzd58t,27.0,cardigans,sweaters,6vb2gv
loose,dlzkyum,1.0,cardigans,sweaters,6vb2gv
,dlzltmn,1.0,cardigans,sweaters,6vb2gv
,dlzyej9,1.0,cardigans,sweaters,6vb2gv
,ei7u2q7,412.0,cardigans,sweaters,azhg0n
,ei7tmuv,352.0,cardigans,sweaters,azhg0n
black,ei7v8gw,95.0,cardigans,sweaters,azhg0n
,ei7w60j,34.0,cardigans,sweaters,azhg0n
,ei7w60j,34.0,cardigans,sweaters,azhg0n
,ei7w60j,34.0,cardigans,sweaters,azhg0n
black,ei7w60j,34.0,cardigans,sweaters,azhg0n
few,ei7vlgq,52.0,cardigans,sweaters,azhg0n
,ei7vlgq,52.0,cardigans,sweaters,azhg0n
,ei7vlgq,52.0,cardigans,sweaters,azhg0n
left,ei83co1,23.0,cardigans,sweaters,azhg0n
basic,ei83co1,23.0,cardigans,sweaters,azhg0n
,ei8dm5b,4.0,cardigans,sweaters,azhg0n
,ei7y7e1,5.0,cardigans,sweaters,azhg0n
,ei81mrp,3.0,cardigans,sweaters,azhg0n
,ei8868s,2.0,cardigans,sweaters,azhg0n
,ei8kkzx,2.0,cardigans,sweaters,azhg0n
,ei7xv04,1.0,cardigans,sweaters,azhg0n
,ei7zx99,1.0,cardigans,sweaters,azhg0n
everyday,ei84g3p,1.0,cardigans,sweaters,azhg0n
basic,ei84g3p,1.0,cardigans,sweaters,azhg0n
black,ei8c1sp,1.0,cardigans,sweaters,azhg0n
,eib9cla,1.0,cardigans,sweaters,azhg0n
,ei8egux,0.0,cardigans,sweaters,azhg0n
layered,ck1sk06,3.0,cardigans,sweaters,2eoy3f
,ck1sk06,3.0,cardigans,sweaters,2eoy3f
,ck1skw1,2.0,cardigans,sweaters,2eoy3f
,ck1skw1,2.0,cardigans,sweaters,2eoy3f
,cgdagj6,3.0,cardigans,sweaters,21h9wt
,cgdagj6,3.0,cardigans,sweaters,21h9wt
,cgdbdym,1.0,cardigans,sweaters,21h9wt
,cgdbdym,1.0,cardigans,sweaters,21h9wt
,cgdbdym,1.0,cardigans,sweaters,21h9wt
,ceqg1rg,1.0,cardigans,sweaters,1v9ync
,e0lh9dl,367.0,cardigans,sweaters,8qrt07
open,e0likep,238.0,cardigans,sweaters,8qrt07
,e0likep,238.0,cardigans,sweaters,8qrt07
,e0limuu,76.0,cardigans,sweaters,8qrt07
,e0llkkd,66.0,cardigans,sweaters,8qrt07
black,e0ltuwf,122.0,cardigans,sweaters,8qrt07
,e0ljm3n,23.0,cardigans,sweaters,8qrt07
,e0lv97z,15.0,cardigans,sweaters,8qrt07
constructed,e0lv97z,15.0,cardigans,sweaters,8qrt07
basic,e0lqq9r,13.0,cardigans,sweaters,8qrt07
,e0lz685,11.0,cardigans,sweaters,8qrt07
,e0lz685,11.0,cardigans,sweaters,8qrt07
,e0lt6ws,8.0,cardigans,sweaters,8qrt07
open,e0lt6ws,8.0,cardigans,sweaters,8qrt07
,e0lt6ws,8.0,cardigans,sweaters,8qrt07
traditional,e0lt6ws,8.0,cardigans,sweaters,8qrt07
traditional,e0lt6ws,8.0,cardigans,sweaters,8qrt07
,e0mtm2m,6.0,cardigans,sweaters,8qrt07
,e0mtm2m,6.0,cardigans,sweaters,8qrt07
,e0mtm2m,6.0,cardigans,sweaters,8qrt07
nice,e0lingl,54.0,cardigans,sweaters,8qrt07
nice,e0llvum,28.0,cardigans,sweaters,8qrt07
,e0ltcbq,2.0,cardigans,sweaters,8qrt07
,e0ltcbq,2.0,cardigans,sweaters,8qrt07
,e0nzn83,2.0,cardigans,sweaters,8qrt07
,e0lz0wq,1.0,cardigans,sweaters,8qrt07
,e0lz0wq,1.0,cardigans,sweaters,8qrt07
,e0mb4p6,1.0,cardigans,sweaters,8qrt07
,e0mb4p6,1.0,cardigans,sweaters,8qrt07
,e0qns0z,1.0,cardigans,sweaters,8qrt07
,e0m0sn8,-2.0,cardigans,sweaters,8qrt07
,cd9671s,9.0,cardigans,sweaters,1q4ksz
neutral,cd9671s,9.0,cardigans,sweaters,1q4ksz
,cd9671s,9.0,cardigans,sweaters,1q4ksz
,cd9niln,3.0,cardigans,sweaters,1q4ksz
,c9fr9xx,2.0,cardigans,sweaters,1ce7h4
,c9fwpj3,1.0,cardigans,sweaters,1ce7h4
,c9fwpj3,1.0,cardigans,sweaters,1ce7h4
,cink5ej,1.0,cardigans,sweaters,29qow0
black,d4gn2ax,5.0,cardigans,sweaters,4ow7ne
,d4gn2ax,5.0,cardigans,sweaters,4ow7ne
,d4gr7et,3.0,cardigans,sweaters,4ow7ne
tan,d4gjmni,2.0,cardigans,sweaters,4ow7ne
,e24l1vt,385.0,cardigans,sweaters,8xowpq
traditional,e24ri3d,17.0,cardigans,sweaters,8xowpq
,d8y5whg,63.0,cardigans,sweaters,587gga
black,d8y4ld7,9.0,cardigans,sweaters,587gga
,d8yphb1,6.0,cardigans,sweaters,587gga
,d8yiup3,3.0,cardigans,sweaters,587gga
,d8yy7wt,2.0,cardigans,sweaters,587gga
nice,d8ylwxa,2.0,cardigans,sweaters,587gga
,d8yvxib,1.0,cardigans,sweaters,587gga
,d8z8w5c,1.0,cardigans,sweaters,587gga
,di74ze0,8.0,cardigans,sweaters,6dwzme
etc,di74ze0,8.0,cardigans,sweaters,6dwzme
,di74ze0,8.0,cardigans,sweaters,6dwzme
,di6lcxd,4.0,cardigans,sweaters,6dwzme
,di6lcxd,4.0,cardigans,sweaters,6dwzme
,di6n823,4.0,cardigans,sweaters,6dwzme
,di6n9um,3.0,cardigans,sweaters,6dwzme
,di74ys8,2.0,cardigans,sweaters,6dwzme
,di878v6,1.0,cardigans,sweaters,6dwzme
,e6ocqbn,10.0,cardigans,sweaters,9j2kty
,ddtchcl,8.0,cardigans,sweaters,5udc9f
,ddtdrgl,4.0,cardigans,sweaters,5udc9f
,ddtdrgl,4.0,cardigans,sweaters,5udc9f
,ddtjfaw,5.0,cardigans,sweaters,5udc9f
,ddtt0o2,5.0,cardigans,sweaters,5udc9f
,ddtob6u,3.0,cardigans,sweaters,5udc9f
,ddtp6hb,2.0,cardigans,sweaters,5udc9f
simple,ddzs16f,1.0,cardigans,sweaters,5udc9f
,dru81qw,417.0,cardigans,sweaters,7mihi2
,dru81qw,417.0,cardigans,sweaters,7mihi2
,dru81qw,417.0,cardigans,sweaters,7mihi2
,drug1i3,67.0,cardigans,sweaters,7mihi2
,drue518,5.0,cardigans,sweaters,7mihi2
,drue518,5.0,cardigans,sweaters,7mihi2
,drvaqzg,3.0,cardigans,sweaters,7mihi2
,drva0wj,1.0,cardigans,sweaters,7mihi2
,drva0wj,1.0,cardigans,sweaters,7mihi2
,drva0wj,1.0,cardigans,sweaters,7mihi2
dress,drva0wj,1.0,cardigans,sweaters,7mihi2
,drw3k1u,1.0,cardigans,sweaters,7mihi2
navy,drw3k1u,1.0,cardigans,sweaters,7mihi2
,ds0xzqa,1.0,cardigans,sweaters,7mihi2
,ca83rx8,6.0,cardigans,sweaters,1f9jrq
,ca83rx8,6.0,cardigans,sweaters,1f9jrq
,dv9stzp,16.0,cardigans,sweaters,82fdga
,dv9nyn2,3.0,cardigans,sweaters,82fdga
soft,dvahrmc,1.0,cardigans,sweaters,82fdga
,dvau8iv,1.0,cardigans,sweaters,82fdga
,dvc4i8w,1.0,cardigans,sweaters,82fdga
,chyg94u,30.0,cardigans,sweaters,278o2j
,chyjkus,2.0,cardigans,sweaters,278o2j
,chyjkus,2.0,cardigans,sweaters,278o2j
,chyjkus,2.0,cardigans,sweaters,278o2j
,cf2hyho,5.0,cardigans,sweaters,1wiuhn
,cogjq69,2.0,cardigans,sweaters,2vcaul
,c95s75d,6.0,cardigans,sweaters,1bd1np
,c95tukn,3.0,cardigans,sweaters,1bd1np
,c95tukn,3.0,cardigans,sweaters,1bd1np
,c95tukn,3.0,cardigans,sweaters,1bd1np
,c95tukn,3.0,cardigans,sweaters,1bd1np
,c96qlvm,1.0,cardigans,sweaters,1bd1np
,ccx8tv4,8.0,cardigans,sweaters,1ozm3m
,d3zlzac,2.0,cardigans,sweaters,4mvlmu
,c5oj0l0,7.0,cardigans,sweaters,xpkxs
,c5oi77g,5.0,cardigans,sweaters,xpkxs
,c5ol26d,3.0,cardigans,sweaters,xpkxs
,c5ol26d,3.0,cardigans,sweaters,xpkxs
,cdffz5c,3.0,cardigans,sweaters,1qqi4x
,chg7ic6,2.0,cardigans,sweaters,25bvaj
,col0syo,2.0,cardigans,sweaters,2vubyc
,col0syo,2.0,cardigans,sweaters,2vubyc
,col0syo,2.0,cardigans,sweaters,2vubyc
nice,d3abecy,6.0,cardigans,sweaters,4jtfas
,d3abecy,6.0,cardigans,sweaters,4jtfas
,c72ood9,1.0,cardigans,sweaters,137pit
,d1aizbi,2.0,cardigans,sweaters,4blos5
,cn24p2y,4.0,cardigans,sweaters,2pzmz1
,cn7foea,1.0,cardigans,sweaters,2pzmz1
long,e6qewcf,28.0,cardigans,sweaters,9jchsi
,e6ql9x2,8.0,cardigans,sweaters,9jchsi
,e6qq36o,8.0,cardigans,sweaters,9jchsi
,df0chft,28.0,cardigans,sweaters,5zmquu
long,d08mj2p,10.0,cardigans,sweaters,46x2vn
oversized,dbff45o,6.0,sweaters,sweaters,5jd2ee
,dbfezfn,3.0,sweaters,sweaters,5jd2ee
nice,dbfc6ce,6.0,sweaters,sweaters,5jd2ee
,dbfc6ce,6.0,sweaters,sweaters,5jd2ee
soft,dbf8xn3,2.0,sweaters,sweaters,5jd2ee
,dbfe2pj,2.0,sweaters,sweaters,5jd2ee
,dbflmuo,2.0,sweaters,sweaters,5jd2ee
,dbfw03o,2.0,sweaters,sweaters,5jd2ee
,dbfw03o,2.0,sweaters,sweaters,5jd2ee
,dbg2q1f,2.0,sweaters,sweaters,5jd2ee
soft,dbguhdk,2.0,sweaters,sweaters,5jd2ee
,dbia7ks,2.0,sweaters,sweaters,5jd2ee
soft,dbfcaa5,1.0,sweaters,sweaters,5jd2ee
long,dbfi6qg,1.0,sweaters,sweaters,5jd2ee
,dbfnv1a,1.0,sweaters,sweaters,5jd2ee
,dbg0ru5,1.0,sweaters,sweaters,5jd2ee
dressy,dbgcvsj,1.0,sweaters,sweaters,5jd2ee
big,dbhevpj,1.0,sweaters,sweaters,5jd2ee
,dbfgeqw,1.0,sweaters,sweaters,5jd2ee
fitted,df9azsk,6.0,sweaters,sweaters,60rrx5
,cl9vxf8,3.0,sweaters,sweaters,2j8qjg
,cl9vxf8,3.0,sweaters,sweaters,2j8qjg
,cmds99d,10.0,sweaters,sweaters,2nhsr3
,cmdrjhg,3.0,sweaters,sweaters,2nhsr3
,cenqydk,3.0,sweaters,sweaters,1v15kq
,c2ijwma,3.0,sweaters,sweaters,k9mbx
,ei7v8gw,95.0,sweaters,sweaters,azhg0n
,ei7wxt9,22.0,sweaters,sweaters,azhg0n
,ei7wnw0,7.0,sweaters,sweaters,azhg0n
,ei7zfqp,5.0,sweaters,sweaters,azhg0n
,ei822ga,5.0,sweaters,sweaters,azhg0n
,ei822ga,5.0,sweaters,sweaters,azhg0n
,ei86bnr,5.0,sweaters,sweaters,azhg0n
,ei86bnr,5.0,sweaters,sweaters,azhg0n
,ei86bnr,5.0,sweaters,sweaters,azhg0n
,ei8exb4,3.0,sweaters,sweaters,azhg0n
nice,ei8g7xq,2.0,sweaters,sweaters,azhg0n
black,ei86fea,1.0,sweaters,sweaters,azhg0n
,ei8c1sp,1.0,sweaters,sweaters,azhg0n
,ei8cknc,1.0,sweaters,sweaters,azhg0n
,ei8rs5r,1.0,sweaters,sweaters,azhg0n
,e0lh9dl,367.0,sweaters,sweaters,8qrt07
,e0limuu,76.0,sweaters,sweaters,8qrt07
,e0limuu,76.0,sweaters,sweaters,8qrt07
,e0ltuwf,122.0,sweaters,sweaters,8qrt07
,e0ltuwf,122.0,sweaters,sweaters,8qrt07
casual,e0lhqjp,7.0,sweaters,sweaters,8qrt07
ratty,e0mby8r,5.0,sweaters,sweaters,8qrt07
,e0ltcbq,2.0,sweaters,sweaters,8qrt07
,e0lyjys,2.0,sweaters,sweaters,8qrt07
,e0mvyki,2.0,sweaters,sweaters,8qrt07
,e0ltd0p,1.0,sweaters,sweaters,8qrt07
,e0lyq0s,1.0,sweaters,sweaters,8qrt07
exaggerated,e0mpkfq,1.0,sweaters,sweaters,8qrt07
,e0mx3qa,1.0,sweaters,sweaters,8qrt07
w,cd9niln,3.0,sweaters,sweaters,1q4ksz
,d4ghc7i,1.0,sweaters,sweaters,4ow7ne
,d8y5whg,63.0,sweaters,sweaters,587gga
warm,d8y5zus,8.0,sweaters,sweaters,587gga
oversized,d8y5zi3,6.0,sweaters,sweaters,587gga
,d8y7coa,3.0,sweaters,sweaters,587gga
,d8y7jlm,3.0,sweaters,sweaters,587gga
,d8y7jlm,3.0,sweaters,sweaters,587gga
,d8y7jlm,3.0,sweaters,sweaters,587gga
,d8yfbmg,2.0,sweaters,sweaters,587gga
,d8zdhon,2.0,sweaters,sweaters,587gga
,d8zdhon,2.0,sweaters,sweaters,587gga
,d8ylx2t,1.0,sweaters,sweaters,587gga
,di6msj6,13.0,sweaters,sweaters,6dwzme
,di6p7on,7.0,sweaters,sweaters,6dwzme
,di7590f,3.0,sweaters,sweaters,6dwzme
,di7590f,3.0,sweaters,sweaters,6dwzme
,di786kk,2.0,sweaters,sweaters,6dwzme
,di878v6,1.0,sweaters,sweaters,6dwzme
light,di878v6,1.0,sweaters,sweaters,6dwzme
,e6o5nhf,49.0,sweaters,sweaters,9j2kty
,e6ouqxv,9.0,sweaters,sweaters,9j2kty
nice,e6oaiz4,13.0,sweaters,sweaters,9j2kty
,e6p18qu,2.0,sweaters,sweaters,9j2kty
,e6pzp4f,2.0,sweaters,sweaters,9j2kty
,e6q0v6x,2.0,sweaters,sweaters,9j2kty
nice,e6oc5y9,3.0,sweaters,sweaters,9j2kty
,ddtp6hb,2.0,sweaters,sweaters,5udc9f
,dru99b4,75.0,sweaters,sweaters,7mihi2
,dru99b4,75.0,sweaters,sweaters,7mihi2
,drun160,7.0,sweaters,sweaters,7mihi2
,druvbmj,8.0,sweaters,sweaters,7mihi2
,druvbmj,8.0,sweaters,sweaters,7mihi2
,druvbmj,8.0,sweaters,sweaters,7mihi2
,drue518,5.0,sweaters,sweaters,7mihi2
long,dv9mirc,47.0,sweaters,sweaters,82fdga
,dvj7mff,2.0,sweaters,sweaters,82fdga
,dvj7mff,2.0,sweaters,sweaters,82fdga
large,dv9nyn2,3.0,sweaters,sweaters,82fdga
,dvau8iv,1.0,sweaters,sweaters,82fdga
,chyjkus,2.0,sweaters,sweaters,278o2j
,cf2fjtz,8.0,sweaters,sweaters,1wiuhn
,cukc0no,21.0,sweaters,sweaters,3iwl1p
,cukc0no,21.0,sweaters,sweaters,3iwl1p
,c95s75d,6.0,sweaters,sweaters,1bd1np
,c5oj0l0,7.0,sweaters,sweaters,xpkxs
,c5oj0l0,7.0,sweaters,sweaters,xpkxs
,c5oj0l0,7.0,sweaters,sweaters,xpkxs
nice,cdffz5c,3.0,sweaters,sweaters,1qqi4x
,e1mk6bi,3.0,sweaters,sweaters,8v5pvy
,cuir12v,1.0,sweaters,sweaters,3inl79
,c71jz6v,1.0,sweaters,sweaters,137pit
,cn24p2y,4.0,sweaters,sweaters,2pzmz1
drapery,cn34lo5,2.0,sweaters,sweaters,2pzmz1
new,cn34lo5,2.0,sweaters,sweaters,2pzmz1
,dezfs0j,15.0,sweaters,sweaters,5zmquu
,dvjspzd,1.0,sweaters,sweaters,833q4k
,c67y5lo,2.0,sweaters,sweaters,ztake
,c7fqbf7,8.0,sweaters,sweaters,14re4f
,d08ggiu,2.0,sweaters,sweaters,46x2vn
long,dbf9wc8,4.0,tunics,tops,5jd2ee
,dbffuo1,4.0,tunics,tops,5jd2ee
long,dbfn6px,3.0,tunics,tops,5jd2ee
,dbfba1r,2.0,tunics,tops,5jd2ee
blousy,dbfy2i2,2.0,tunics,tops,5jd2ee
loose,dlzd58t,27.0,tunics,tops,6vb2gv
,d8ynxhw,1.0,tunics,tops,587gga
,d8ynxhw,1.0,tunics,tops,587gga
,e6oq6ya,4.0,tunics,tops,9j2kty
closed,cn24p2y,4.0,tunics,tops,2pzmz1
,dbfezfn,3.0,jackets,jackets,5jd2ee
,cmdq9sw,54.0,jackets,jackets,2nhsr3
,cmdq9sw,54.0,jackets,jackets,2nhsr3
,cenqydk,3.0,jackets,jackets,1v15kq
,ceo74ch,2.0,jackets,jackets,1v15kq
,dlzcwmj,2.0,jackets,jackets,6vb2gv
jean,dlzvna2,2.0,jackets,jackets,6vb2gv
,dlzvna2,2.0,jackets,jackets,6vb2gv
,dlzyej9,1.0,jackets,jackets,6vb2gv
open,ei83co1,23.0,jackets,jackets,azhg0n
,ei7yx6t,7.0,jackets,jackets,azhg0n
,ei81mrp,3.0,jackets,jackets,azhg0n
,ei82x2g,3.0,jackets,jackets,azhg0n
,ei8jmlh,2.0,jackets,jackets,azhg0n
,ei882rl,1.0,jackets,jackets,azhg0n
,eib9cla,1.0,jackets,jackets,azhg0n
,ck1lfnv,22.0,jackets,jackets,2eoy3f
,ck1skw1,2.0,jackets,jackets,2eoy3f
black,ck1oqgv,1.0,jackets,jackets,2eoy3f
,e0llkkd,66.0,jackets,jackets,8qrt07
,e0ltuwf,122.0,jackets,jackets,8qrt07
,e0ltuwf,122.0,jackets,jackets,8qrt07
,e0ltuwf,122.0,jackets,jackets,8qrt07
,e0lk4zv,67.0,jackets,jackets,8qrt07
navy,e0lgysx,26.0,jackets,jackets,8qrt07
,e0lgysx,26.0,jackets,jackets,8qrt07
,e0ljm3n,23.0,jackets,jackets,8qrt07
,e0liv5w,11.0,jackets,jackets,8qrt07
,e0mtm2m,6.0,jackets,jackets,8qrt07
,e0lrkom,6.0,jackets,jackets,8qrt07
,e0lxi6h,5.0,jackets,jackets,8qrt07
,e0lxi6h,5.0,jackets,jackets,8qrt07
,e0lxi6h,5.0,jackets,jackets,8qrt07
,e0ltcbq,2.0,jackets,jackets,8qrt07
,e0ltcbq,2.0,jackets,jackets,8qrt07
,e0ltcbq,2.0,jackets,jackets,8qrt07
,e0mwv2i,2.0,jackets,jackets,8qrt07
,e0myd50,2.0,jackets,jackets,8qrt07
,e0n3bde,2.0,jackets,jackets,8qrt07
,e0lxmu7,1.0,jackets,jackets,8qrt07
,e0mbmbt,1.0,jackets,jackets,8qrt07
,e0mleyr,1.0,jackets,jackets,8qrt07
,e0mpkfq,1.0,jackets,jackets,8qrt07
,e0mpkfq,1.0,jackets,jackets,8qrt07
,e0mpsw8,1.0,jackets,jackets,8qrt07
,e0mpsw8,1.0,jackets,jackets,8qrt07
,e0mpsw8,1.0,jackets,jackets,8qrt07
light,e0mqf5k,1.0,jackets,jackets,8qrt07
jean,e0mqf5k,1.0,jackets,jackets,8qrt07
,e0mx3qa,1.0,jackets,jackets,8qrt07
cropped,e0qns0z,1.0,jackets,jackets,8qrt07
,e0qns0z,1.0,jackets,jackets,8qrt07
,d99usad,3.0,jackets,jackets,59ef3d
,e24otwa,48.0,jackets,jackets,8xowpq
,e253cz1,4.0,jackets,jackets,8xowpq
,e253cz1,4.0,jackets,jackets,8xowpq
,e253cz1,4.0,jackets,jackets,8xowpq
knit,e253pg7,3.0,jackets,jackets,8xowpq
,e253pg7,3.0,jackets,jackets,8xowpq
,e28hoc1,2.0,jackets,jackets,8xowpq
,d8y7d30,5.0,jackets,jackets,587gga
,d8yh0b0,1.0,jackets,jackets,587gga
,di6pghc,5.0,jackets,jackets,6dwzme
,e6o5nhf,49.0,jackets,jackets,9j2kty
light,ddtt0o2,5.0,jackets,jackets,5udc9f
light,ddtt0o2,5.0,jackets,jackets,5udc9f
,druybhb,3.0,jackets,jackets,7mihi2
professional,dvbd6sq,1.0,jackets,jackets,82fdga
,cc8prw1,5.0,jackets,jackets,1mfeev
structured,d3yq2oe,41.0,jackets,jackets,4mvlmu
,d14w6q4,7.0,jackets,jackets,4azf8d
,cdffz5c,3.0,jackets,jackets,1qqi4x
,dz61jjh,7.0,jackets,jackets,8k7vi8
,df0chft,28.0,jackets,jackets,5zmquu
,df0me2a,3.0,jackets,jackets,5zmquu
,df0me2a,3.0,jackets,jackets,5zmquu
,c5ratk9,32.0,jackets,jackets,y0s9f
,dbfezfn,3.0,hoodies,sweaters,5jd2ee
,ei7xv04,1.0,hoodies,sweaters,azhg0n
great,e0ltuwf,122.0,hoodies,sweaters,8qrt07
,e0lo8ms,25.0,hoodies,sweaters,8qrt07
,e0lo8ms,25.0,hoodies,sweaters,8qrt07
,e0lo8ms,25.0,hoodies,sweaters,8qrt07
,e0ljm3n,23.0,hoodies,sweaters,8qrt07
,e0lhqjp,7.0,hoodies,sweaters,8qrt07
,e0mvyki,2.0,hoodies,sweaters,8qrt07
,e0mpkfq,1.0,hoodies,sweaters,8qrt07
,di7c88t,5.0,hoodies,sweaters,6dwzme
,d3abecy,6.0,hoodies,sweaters,4jtfas
,dbfw03o,2.0,blazers,jackets,5jd2ee
structured,df91ofi,6.0,blazers,jackets,60rrx5
,dfc2had,1.0,blazers,jackets,60rrx5
,dfc2had,1.0,blazers,jackets,60rrx5
following,dfc2had,1.0,blazers,jackets,60rrx5
polkadot,dfc2had,1.0,blazers,jackets,60rrx5
,dfc2had,1.0,blazers,jackets,60rrx5
,df95r80,1.0,blazers,jackets,60rrx5
,cl9vxf8,3.0,blazers,jackets,2j8qjg
schoolboy,cmdq9sw,54.0,blazers,jackets,2nhsr3
schoolboy,cmdq9sw,54.0,blazers,jackets,2nhsr3
favourite,cmdtbci,5.0,blazers,jackets,2nhsr3
black,cme2ree,6.0,blazers,jackets,2nhsr3
,cenqouw,14.0,blazers,jackets,1v15kq
schoolboy,cenvaw5,5.0,blazers,jackets,1v15kq
great,cenvaw5,5.0,blazers,jackets,1v15kq
,ceo6djj,5.0,blazers,jackets,1v15kq
,ceo6djj,5.0,blazers,jackets,1v15kq
navy,cenqydk,3.0,blazers,jackets,1v15kq
,ceo74ch,2.0,blazers,jackets,1v15kq
tailored,cent1qg,1.0,blazers,jackets,1v15kq
,cent1qg,1.0,blazers,jackets,1v15kq
,c2illrz,2.0,blazers,jackets,k9mbx
matching,c2jbz9z,1.0,blazers,jackets,k9mbx
,c2jbz9z,1.0,blazers,jackets,k9mbx
,chl0vf6,30.0,blazers,jackets,25v1q4
,c6mzjgo,3.0,blazers,jackets,11in0z
,c6mzjgo,3.0,blazers,jackets,11in0z
,c7htb59,3.0,blazers,jackets,14z8a3
bright,c7ifm6q,2.0,blazers,jackets,14z8a3
sweatercasual,e68ee4s,2.0,blazers,jackets,9gx7u9
,dlz8it8,8.0,blazers,jackets,6vb2gv
,dlz8it8,8.0,blazers,jackets,6vb2gv
,dlzb1u7,6.0,blazers,jackets,6vb2gv
,dlzg3k4,5.0,blazers,jackets,6vb2gv
,ei7u2q7,412.0,blazers,jackets,azhg0n
knit,ei7tmuv,352.0,blazers,jackets,azhg0n
regular,ei7tmuv,352.0,blazers,jackets,azhg0n
black,ei7s8bz,191.0,blazers,jackets,azhg0n
oversized,ei7s8bz,191.0,blazers,jackets,azhg0n
,ei7u3my,43.0,blazers,jackets,azhg0n
,ei7u3my,43.0,blazers,jackets,azhg0n
,ei7rdzg,34.0,blazers,jackets,azhg0n
,ei7w60j,34.0,blazers,jackets,azhg0n
illfitting,ei7w60j,34.0,blazers,jackets,azhg0n
,ei7w60j,34.0,blazers,jackets,azhg0n
,ei7wxt9,22.0,blazers,jackets,azhg0n
smart,ei7t1c1,10.0,blazers,jackets,azhg0n
,ei7wklb,9.0,blazers,jackets,azhg0n
decent,ei7w20d,6.0,blazers,jackets,azhg0n
,ei7y7e1,5.0,blazers,jackets,azhg0n
long,ei822ga,5.0,blazers,jackets,azhg0n
,ei8eatt,4.0,blazers,jackets,azhg0n
,ei80lxy,2.0,blazers,jackets,azhg0n
polished,ei80lxy,2.0,blazers,jackets,azhg0n
